time,open,high,low,close
2009-05-05,1624.6499,1629.58008,1597.53979,1609.03979
2009-05-06,1631.3999,1670.22998,1613.88989,1665.90991
2009-05-07,1692.36011,1696.58008,1611.2998,1623.55981
2009-05-08,1665.63989,1749.19995,1664.97998,1749.19995
2009-05-11,1723.5,1744.11011,1711.52979,1711.52979
2009-05-12,1731.42993,1738.27002,1655.57983,1684.52979
2009-05-13,1651.1499,1653.09009,1603.38989,1603.38989
2009-05-14,1608.47998,1645.07007,1598.43994,1638.68994
2009-05-15,1635.63989,1640.04004,1589.82983,1595.8999
2009-05-18,1627.22998,1681.76001,1625.69995,1681.75977
2009-05-19,1670.34009,1670.34009,1619.05981,1620.87988
2009-05-20,1642.45996,1651.12988,1577.08984,1582.12988
2009-05-21,1564.13989,1567.98999,1539.02979,1553.0498
2009-05-22,1564.37012,1569.55005,1547.45996,1548.38989
2009-05-26,1541.48999,1622.38989,1541.48999,1622.38989
2009-05-27,1615.16992,1615.16992,1558.40991,1558.40991
2009-05-28,1575.16992,1578.12988,1539.47998,1578.12988
2009-05-29,1582.65991,1611.23999,1569.01978,1611.23999
2009-06-01,1627.25,1637.68994,1610.00977,1628.73999
2009-06-02,1622.51001,1634.96997,1608.22998,1622.61987
2009-06-03,1609.97998,1618.47998,1598.47998,1606.93994
2009-06-04,1617.3999,1651.28003,1608.0498,1651.27979
2009-06-05,1663.08008,1663.34009,1605.48999,1618.53979
2009-06-08,1611.21997,1631.17993,1609.23999,1617.59985
2009-06-09,1621.94995,1629.79004,1610.83984,1620.72998
2009-06-10,1631.29004,1631.41992,1584.84985,1597.85986
2009-06-11,1603.73999,1640.47998,1603.27979,1619.16992
2009-06-12,1613.6001,1624.31006,1605.81982,1622.57983
2009-06-15,1610.15991,1615.11011,1575.15991,1583.37988
2009-06-16,1593.87988,1594.03003,1560.18994,1560.2998
2009-06-17,1556.69995,1562.37988,1521.80981,1538.78979
2009-06-18,1544.30005,1563.47998,1537.23999,1561.07983
2009-06-19,1575.63989,1581.46997,1561.85986,1581.46997
2009-06-22,1566.01001,1571.68994,1521.80981,1523.01978
2009-06-23,1535.45996,1546.48999,1509.94995,1516.47998
2009-06-24,1529.6001,1536.37012,1513.33984,1516.82983
2009-06-25,1509.70996,1555.12988,1509.56982,1555.12988
2009-06-26,1547.1499,1573.37012,1539.18994,1572.87988
2009-06-29,1569.61011,1571.94995,1540.98999,1567.15991
2009-06-30,1567.37012,1568.65991,1542.75,1545.27979
2009-07-01,1557.62988,1563.62012,1553.41992,1559.15991
2009-07-02,1541.44995,1542.43994,1514.98999,1514.98999
2009-07-06,1509.28003,1529.62988,1508.31982,1526.30981
2009-07-07,1526.91992,1532.97998,1506.37988,1506.37988
2009-07-08,1515.40991,1528.18994,1481.85986,1497.77979
2009-07-09,1513.25,1524.18994,1505.58984,1505.97998
2009-07-10,1500.16992,1506.43994,1488.8999,1500.91992
2009-07-13,1514.80005,1564.41992,1510.63989,1564.41992
2009-07-14,1565.01001,1565.38989,1547.18994,1551.5
2009-07-15,1566.29004,1596.54004,1561.6499,1595.43994
2009-07-16,1589.63989,1603.09009,1573.02979,1597.48999
2009-07-17,1597.48999,1599.1499,1559.07983,1563.33984
2009-07-20,1573.93994,1575.95996,1558.59985,1570.33984
2009-07-21,1571.88989,1571.98999,1525.07983,1531.73999
2009-07-22,1521.01001,1551.81006,1520.17993,1541.25977
2009-07-23,1545.51001,1593.09009,1542.95996,1591.45996
2009-07-24,1578.04004,1591.69995,1570.53979,1590.98999
2009-07-27,1593.3999,1628.25,1587.93994,1628.25
2009-07-28,1615.23999,1641.6499,1613.43994,1641.6499
2009-07-29,1631.61011,1645.83008,1628.59985,1641.75977
2009-07-30,1655.94995,1682.52002,1650.59985,1674.06982
2009-07-31,1666.34009,1685.45996,1662.90991,1675.62988
2009-08-03,1692.65991,1702.19995,1681.90991,1702.19995
2009-08-04,1690.79004,1730.05005,1684.30981,1730.0498
2009-08-05,1731.23999,1741.38989,1718.34985,1728.61987
2009-08-06,1739.32007,1742.48999,1700.18994,1706.98999
2009-08-07,1730.68994,1787.67993,1724.17993,1764.34985
2009-08-10,1752.12012,1782.94995,1750.02979,1768.8999
2009-08-11,1760.05005,1760.05005,1708.11987,1723.22998
2009-08-12,1719.61011,1757.90991,1716.97998,1746.21997
2009-08-13,1757.3999,1760.04004,1726.7998,1753.75
2009-08-14,1751.37012,1752.30005,1706.48999,1724.27979
2009-08-17,1684.42993,1691.63989,1674.7998,1676.40991
2009-08-18,1685.37988,1697.81006,1681.2998,1691.59985
2009-08-19,1673.26001,1701.68994,1673.07983,1698
2009-08-20,1696.96997,1713.5,1695.10986,1709.76978
2009-08-21,1724.28003,1741.58008,1715.75,1741.50977
2009-08-24,1746.80005,1751.82007,1702.76978,1710.06982
2009-08-25,1716.71997,1724.6499,1703.96997,1709.51978
2009-08-26,1705.25,1728.73999,1698.84985,1716.53979
2009-08-27,1712,1712.86011,1687.21997,1708.1499
2009-08-28,1716.93994,1717.44995,1688.78979,1695.03979
2009-08-31,1682.22998,1692.61011,1675.96997,1686.47998
2009-09-01,1678.11011,1698.12012,1631.31982,1633.43994
2009-09-02,1623.78003,1638.95996,1614.40991,1616.44995
2009-09-03,1626.12012,1639.06006,1614.62988,1639.05981
2009-09-04,1640.21997,1652.44995,1629.95996,1652.44995
2009-09-08,1665.44995,1666.63989,1647.66992,1659.58984
2009-09-09,1655.88989,1675.86011,1648.58984,1672.00977
2009-09-10,1668.57007,1675.55005,1654.57983,1675.5498
2009-09-11,1672.58008,1673.53003,1662.40991,1663.82983
2009-09-14,1651.73999,1667.57007,1649.47998,1667.56982
2009-09-15,1665.04004,1695.95996,1655.55981,1691.34985
2009-09-16,1691.04004,1742.45996,1691.03979,1742.16992
2009-09-17,1738.93994,1750.11011,1714.2998,1723.84985
2009-09-18,1730.52002,1732.81006,1706.60986,1726.09985
2009-09-21,1712.65991,1715.22998,1702.85986,1709.77979
2009-09-22,1722.66992,1727.55005,1706.48999,1724.91992
2009-09-23,1723.95996,1735.02002,1706.78979,1706.88989
2009-09-24,1715.40991,1715.92993,1666.46997,1676.65991
2009-09-25,1671.15991,1676.22998,1656.98999,1671.35986
2009-09-28,1677.92993,1701.88989,1672.61987,1700.62988
2009-09-29,1702.81006,1712.65991,1695.93994,1700.1499
2009-09-30,1703.1499,1708.38989,1676.30981,1690.15991
2009-10-01,1684.34009,1690.81006,1647.08984,1647.31982
2009-10-02,1630.88989,1657.19995,1630.88989,1639.40991
2009-10-05,1646.94995,1659.82007,1643.17993,1659.25977
2009-10-06,1669.83008,1683.68994,1657.67993,1674.62988
2009-10-07,1668.82007,1678.91992,1658.73999,1678.91992
2009-10-08,1688.82007,1693.57007,1680.76978,1687.91992
2009-10-09,1687.63989,1708,1686.7998,1708
2009-10-12,1709.11011,1710.3999,1695.25,1698.82983
