time,open,high,low,close
2023-11-27,177.93,179.57,177.41,178.6
2023-11-28,178.6,179.7,177.38,179.52
2023-11-29,179.52,182.26,179.52,180.83
2023-11-30,180.83,182.43,180.13,182.33
2023-12-01,182.33,186.26,181.82,186.18
2023-12-04,186.18,187.23,184.87,187.17
2023-12-05,187.17,187.17,185.21,186.32
2023-12-06,186.32,188.23,185.61,185.69
2023-12-07,185.69,186.64,185.04,185.86
2023-12-08,185.86,186.04,183.55,185.43
2023-12-11,185.43,186.37,184.66,186.04
2023-12-12,186.04,186.45,184.89,185.95
2023-12-13,185.95,193.27,185.56,192.6
2023-12-14,192.6,198.91,192.6,197.66
2023-12-15,197.66,197.66,193.44,195.2
2023-12-18,195.2,196,194.3,194.51
2023-12-19,194.51,196.43,194.51,195.87
2023-12-20,195.87,197.14,193.26,193.29
2023-12-21,193.29,195.48,193.04,195.07
2023-12-22,195.07,197.07,194.93,195.7
2023-12-26,195.7,197.68,195.66,197.23
2023-12-27,197.23,198.18,196.63,198.14
2023-12-28,198.14,199.22,197.63,199.19
2023-12-29,199.19,199.19,196.76,196.86
2024-01-02,196.86,198.8,195.67,198.69
2024-01-03,198.69,198.69,193.7,194.01
2024-01-04,194.01,194.94,192.86,193.49
2024-01-05,193.49,194.76,191.43,193.12
2024-01-08,193.12,195.97,192.67,195.87
2024-01-09,195.87,195.87,193.29,194.44
2024-01-10,194.44,195.61,194.06,194.7
2024-01-11,194.7,194.7,192.03,192.84
2024-01-12,192.84,195.24,192.84,194.34
2024-01-16,194.34,194.35,192.55,193.16
2024-01-17,193.16,193.16,187.63,189.54
2024-01-18,189.54,190.33,187.2,188.38
2024-01-19,188.38,190.89,187.5,190.2
2024-01-22,190.2,193.12,190.2,191.03
2024-01-23,191.03,192.28,189.41,190.06
2024-01-24,190.06,191.96,187.33,187.48
2024-01-25,187.48,190.64,187.48,189.93
2024-01-26,189.93,190.64,188.83,189.23
2024-01-29,189.23,190.7,188.75,190.51
2024-01-30,190.51,190.51,188.45,188.77
2024-01-31,188.77,190.98,186.92,187.43
2024-02-01,187.43,190.71,186.27,190.71
2024-02-02,190.71,190.71,185.12,188.3
2024-02-05,188.3,188.3,183.98,184.55
2024-02-06,184.55,187.55,184.34,187.3
2024-02-07,187.3,188.25,186.17,187.19
2024-02-08,187.19,188.65,186.56,188.25
2024-02-09,188.25,188.84,186.54,188.78
2024-02-12,188.78,189.86,187.76,188.08
2024-02-13,188.08,188.08,182.15,184.63
2024-02-14,184.63,186.96,184.41,185.93
2024-02-15,185.93,190.55,185.93,190.32
2024-02-16,190.32,190.32,187.3,188.43
2024-02-20,188.43,189.04,186.76,188.1
2024-02-21,188.1,189.66,188.1,189.45
2024-02-22,189.45,190.9,189.41,189.91
2024-02-23,189.91,191.12,189.63,190.1
2024-02-26,190.1,190.71,187.74,187.93
2024-02-27,188.96,189.66,187.47,188
2024-02-28,188,191.25,187.13,190.41
2024-02-29,190.41,192.97,190.41,192.03
2024-03-01,192.03,194.22,189.55,194.11
2024-03-04,194.11,196.37,192.3,196.18
2024-03-05,196.18,196.76,192.97,193.76
2024-03-06,193.76,195.34,193.76,194.82
2024-03-07,194.82,196.1,193.61,194.73
2024-03-08,194.73,197.39,194.73,196.93
2024-03-11,196.93,197.57,195.05,195.97
2024-03-12,195.97,196.06,193.67,195.25
2024-03-13,195.25,196.01,193.51,194.08
2024-03-14,194.08,194.08,189.28,190.95
2024-03-15,190.95,191.18,189.51,190.78
2024-03-18,190.78,191.95,190.52,190.75
2024-03-19,190.75,191.38,189.57,190.76
2024-03-20,190.76,191.94,188.55,191.49
2024-03-21,192.3,193.23,191.06,192.32
2024-03-22,192.32,192.39,189.7,189.94
2024-03-25,189.94,190.73,189.03,189.15
2024-03-26,189.15,189.61,188.28,188.29
2024-03-27,188.29,192.89,188.29,192.85
2024-03-28,192.85,194.52,192.85,194.18
2024-04-01,194.18,194.27,190.46,190.74
2024-04-02,190.74,190.74,187.96,188.6
2024-04-03,188.6,189.07,187.59,188.71
2024-04-04,188.71,191.25,186.73,187.24
2024-04-05,187.24,188.88,186.43,188.45
2024-04-08,188.45,190.21,188.45,190
2024-04-09,190,192.49,190,192.45
2024-04-10,192.45,192.45,183.41,184.56
2024-04-11,184.56,185.91,183.04,184.61
2024-04-12,184.61,184.61,181.98,182.68
2024-04-15,182.68,183.82,178.29,179.44
2024-04-16,179.44,179.44,176.18,176.69
2024-04-17,176.69,177.02,175.25,175.29
2024-04-18,175.29,176.3,174.47,175.33
2024-04-19,175.33,176.78,175.3,176.03
2024-04-22,176.03,177.81,175.51,177.38
2024-04-23,177.38,179.58,177.38,178.92
2024-04-24,178.92,180.01,177.43,179.66
2024-04-25,179.66,179.66,176.76,178.72
2024-04-26,178.72,180.55,178.57,178.85
2024-04-29,178.85,181.14,178.85,180.78
2024-04-30,180.78,180.78,177.37,177.44
2024-05-01,177.44,180.68,176.92,177.66
2024-05-02,177.66,180.33,177.25,180.1
2024-05-03,180.1,183.96,180.1,181.58
2024-05-06,181.58,182.84,180.67,181.54
2024-05-07,181.54,183.91,181.54,183.47
2024-05-08,183.47,183.47,181.37,181.82
2024-05-09,181.82,186.15,181.82,186.02
2024-05-10,186.02,186.24,184.74,185.28
2024-05-13,185.28,186.88,184.83,185.82
2024-05-14,185.82,188.04,185.82,187.09
2024-05-15,187.09,190.84,187.09,190.25
2024-05-16,190.25,191.17,189.86,189.97
2024-05-17,189.97,190.41,189.32,189.95
2024-05-20,189.95,190.1,188.6,188.66
2024-05-21,188.66,188.94,187.85,188.56
2024-05-22,188.56,188.77,186.4,186.94
2024-05-23,186.94,186.94,182.85,182.91
2024-05-24,182.91,183.8,182.77,182.93
2024-05-28,182.93,184.55,181.68,181.78
2024-05-29,181.78,181.78,179.44,180.1
2024-05-30,180.1,182.82,180.1,182.82
2024-05-31,182.82,186.38,182.82,186.23
2024-06-03,186.23,186.97,184.63,185.57
2024-06-04,185.57,188.08,185.42,187.33
2024-06-05,187.33,187.35,186.16,187.06
2024-06-06,187.06,187.52,185.56,187.42
2024-06-07,187.42,187.42,184.4,185.81
2024-06-10,185.81,187.39,184.29,186.64
2024-06-11,186.64,187.04,185.63,186.13
2024-06-12,186.13,190.81,186.13,187.4
2024-06-13,187.4,188.89,186.9,188.31
2024-06-14,188.31,188.52,186.44,188.02
2024-06-17,188.02,188.02,185.68,186.71
2024-06-18,186.71,188.16,186.71,187.39
2024-06-20,187.39,187.45,186.46,186.91
2024-06-21,186.91,187.63,185.99,187.42
2024-06-24,187.42,190.68,187.28,188.73
2024-06-25,188.73,188.73,185.28,186.06
2024-06-26,186.06,186.37,184.75,185.82
2024-06-27,185.82,187.73,185.73,187.54
2024-06-28,187.54,189.4,187.31,188.71
2024-07-01,188.71,188.75,185.72,186.84
2024-07-02,186.84,187.98,186.56,187.59
2024-07-03,187.59,188.75,187.32,187.52
2024-07-05,187.52,188.31,186.77,188.12
2024-07-08,188.12,188.85,187.71,188.44
2024-07-09,188.44,189.19,186.68,188.57
2024-07-10,188.57,189.95,187.97,189.94
2024-07-11,189.94,195.8,189.94,195
2024-07-12,195,197.65,195,196.34
2024-07-15,196.34,197.47,195.67,197.13
2024-07-16,197.13,199.2,197.05,199.16
2024-07-17,199.16,201.94,199.16,200.77
2024-07-18,200.77,203,198.72,199.14
2024-07-19,199.14,199.82,198.1,198.9
2024-07-22,198.9,201.07,198.16,200.84
2024-07-23,200.84,201.91,199.78,200.5
2024-07-24,200.5,201.83,197.67,197.81
2024-07-25,197.81,200.89,196.28,196.68
2024-07-26,196.68,200.61,196.68,199.97
2024-07-29,199.97,201.9,198.72,201.21
2024-07-30,201.21,203.13,201.21,202.73
2024-07-31,202.73,204.49,201.65,202.14
2024-08-01,202.14,205.7,202.14,205.33
2024-08-02,205.33,207.52,203.79,205.52
2024-08-05,205.52,205.54,199.24,199.45
2024-08-06,199.45,205.92,199.25,204.03
2024-08-07,204.03,207.24,202.27,202.4
2024-08-08,202.4,204.4,201.67,204.2
2024-08-09,204.2,205.7,202.94,205.2
2024-08-12,205.2,205.2,202.45,203.87
2024-08-13,203.87,205.57,203.87,205.32
2024-08-14,205.32,207.04,205.02,206.12
2024-08-15,206.12,206.38,204.7,205.42
2024-08-16,205.42,206.07,204.36,205.35
2024-08-19,205.35,206.86,205.29,206.66
2024-08-20,206.66,207.03,205.85,206.79
2024-08-21,206.79,207.68,205.78,207.46
2024-08-22,207.46,208.67,207.09,208.63
2024-08-23,208.63,213.05,208.63,212.8
2024-08-26,212.8,214.1,212.27,212.54
2024-08-27,212.54,213.28,211.16,213.08
2024-08-28,213.08,213.67,211.18,212.32
2024-08-29,212.32,212.32,210.56,211.47
2024-08-30,211.47,213.64,210.91,213.54
2024-09-03,213.54,214.99,212.14,214.11
2024-09-04,214.11,216.64,213.38,214.64
2024-09-05,214.64,216.18,213.35,213.85
2024-09-06,213.85,214.09,212,213.87
2024-09-09,213.87,216.81,213.54,216.33
2024-09-10,216.33,220.22,216.33,220.15
2024-09-11,220.15,220.15,215.73,219.64
2024-09-12,219.64,220.01,217.46,219.86
2024-09-13,219.86,221.26,219.86,221.15
2024-09-16,221.15,222.54,220.99,221.63
2024-09-17,221.63,222.16,219.23,219.76
2024-09-18,219.76,221.86,218.89,219.11
2024-09-19,219.11,220.7,217.37,218.6
2024-09-20,218.6,218.6,217.05,218.25
2024-09-23,218.25,220.77,218.25,220.71
2024-09-24,220.71,221.38,219.08,220.57
2024-09-25,220.57,221.6,219.09,219.68
2024-09-26,219.68,219.97,216.71,217.38
2024-09-27,217.38,219.44,217.38,217.79
2024-09-30,217.79,219.59,216.45,219.45
2024-10-01,219.45,220.12,217.09,218.01
2024-10-02,218.01,218.01,215.79,217.2
2024-10-03,217.2,217.2,214.57,215.07
2024-10-04,215.07,215.07,211.71,213.68
2024-10-07,213.68,213.68,211.11,212.12
2024-10-08,212.12,213.35,211.83,212.72
2024-10-09,212.72,212.88,211.43,212.77
2024-10-10,212.77,213.35,210.23,210.89
2024-10-11,210.89,213.14,210.89,213.11
2024-10-14,213.11,214.88,212.35,214.57
2024-10-15,214.57,218.94,214.57,217.21
2024-10-16,217.21,219.69,217.21,219.41
2024-10-17,219.41,219.41,217.22,217.92
2024-10-18,217.92,219.57,217.68,219.51
2024-10-21,219.51,219.51,214.73,214.94
2024-10-22,214.94,216.16,214.12,215.28
2024-10-23,215.28,217.78,214.8,217.48
2024-10-24,217.48,219.16,217.38,217.95
2024-10-25,217.95,220.67,216.16,216.3
2024-10-28,216.3,218.97,216.3,216.9
2024-10-29,216.9,217.27,214.82,214.86
2024-10-30,214.86,217.21,214.86,215.69
2024-10-31,215.69,215.69,211.95,211.97
2024-11-01,211.97,213.56,209.57,209.66
2024-11-04,209.66,212.28,209.66,212.03
2024-11-05,212.03,214.92,210.39,214.92
2024-11-06,214.92,214.92,206.9,209.25
2024-11-07,209.25,212.32,209.25,211.74
2024-11-08,211.74,215.99,211.74,215.27
2024-11-11,215.27,216.04,213.36,213.53
2024-11-12,213.53,213.74,210.73,210.78
2024-11-13,210.78,213.8,210.78,212.32
2024-11-14,212.32,212.32,210.11,210.34
2024-11-15,210.34,210.94,208.82,210.68
2024-11-18,210.68,212.51,209.38,212.45
2024-11-19,212.45,214,211.03,213.41
2024-11-20,213.41,213.41,211.49,213.02
2024-11-21,213.02,215.1,212.35,214.39
2024-11-22,214.39,216.46,214.39,216.18
2024-11-25,216.18,219.9,216.18,218.95
2024-11-26,218.95,220.44,217.95,220.1
2024-11-27,220.1,222.83,220.1,221.57
2024-11-29,221.57,222.56,220.32,220.41
2024-12-02,220.41,220.41,216.38,217.24
2024-12-03,217.24,217.65,215.73,215.91
2024-12-04,215.91,215.91,214.09,215.26
2024-12-05,215.26,215.26,213.35,214.65
2024-12-06,214.65,215.81,213.46,214.56
2024-12-09,214.56,215.43,213.91,214.75
2024-12-10,214.75,214.75,210.57,211.25
2024-12-11,211.25,212.36,210.15,210.74
2024-12-12,210.74,212.8,210.39,210.57
2024-12-13,210.57,210.57,208.98,209.35
2024-12-16,209.35,210.54,207.93,208.09
2024-12-17,208.09,208.84,206.3,206.98
2024-12-18,206.98,207.33,198.71,198.76
2024-12-19,198.76,200.35,195.27,195.4
2024-12-20,195.4,201.08,195.4,198.95
2024-12-23,198.95,200.19,197.71,199.94
2024-12-24,199.94,201.4,199.27,201.37
2024-12-26,201.37,201.87,199.83,201.65
2024-12-27,201.65,201.94,199.09,199.65
2024-12-30,199.65,199.65,196.84,198.74
2024-12-31,198.74,200.59,198.37,200.25
2025-01-02,200.25,200.48,197.69,198.24
2025-01-03,198.24,201.21,198.11,200.93
2025-01-06,200.93,201.7,197.96,198.11
2025-01-07,198.11,199.84,196.26,196.68
2025-01-08,196.68,197.61,194.9,197.55
2025-01-10,197.55,197.55,192.64,192.69
2025-01-13,192.69,195.24,192.21,195.1
2025-01-14,195.1,197.27,195.1,196.82
2025-01-15,196.82,202.02,196.82,197.69
2025-01-16,197.69,202.26,197.57,202.1
2025-01-17,202.1,203.24,202,202.02
2025-01-21,202.02,205.92,202.02,205.72
2025-01-22,205.72,205.72,201.99,202.09
2025-01-23,202.09,203.76,200.68,203.75
2025-01-24,203.75,205.75,203.05,204.39
2025-01-27,204.39,206.57,203.65,206.43
2025-01-28,206.43,206.43,203.2,203.87
2025-01-29,203.87,204.46,200.65,201.44
2025-01-30,201.44,205.66,201.44,204.18
2025-01-31,204.18,205.76,203.16,203.73
2025-02-03,203.73,204.07,200.06,203.31
2025-02-04,203.31,203.87,201.17,203.32
2025-02-05,203.32,207.04,203.32,206.54
2025-02-06,206.54,207.39,205.69,207.17
2025-02-07,207.17,207.85,205.54,206.31
2025-02-10,206.31,207,204.77,206.69
2025-02-11,206.69,207.86,205.51,207.84
2025-02-12,207.84,207.84,204.11,205.94
2025-02-13,205.94,208.15,205.07,207.67
2025-02-14,207.67,208.92,206.76,206.76
2025-02-18,206.76,208.38,206.01,207.59
2025-02-19,207.59,208.41,206.42,207.93
2025-02-20,207.93,209.68,206.81,209.35
2025-02-21,209.35,209.44,206.54,207.67
2025-02-24,207.67,209.63,206.73,208.41
2025-02-25,208.41,211.68,208.41,210.8
2025-02-26,210.8,211.42,209.02,209.56
2025-02-27,209.56,211.64,209.3,210.38
2025-02-28,210.38,212.42,209.7,212.09
2025-03-03,212.09,214.83,212.09,213.73
2025-03-04,213.73,215.29,210.86,211.14
2025-03-05,211.14,213.81,209.42,213.27
2025-03-06,213.27,213.27,207.15,207.34
2025-03-07,207.82,209.35,206.01,208.58
2025-03-10,208.58,210.44,205.48,206.45
2025-03-11,206.45,207.61,203.11,204.31
2025-03-12,204.31,205.09,202.86,203.53
2025-03-13,203.53,204.6,199.18,199.46
2025-03-14,199.46,203.19,199.46,203.12
2025-03-17,203.12,207.24,203.12,206.47
2025-03-18,206.47,207.38,204.37,205.15
2025-03-19,205.15,206.85,203.59,205.3
2025-03-20,205.3,206.16,204.24,205.11
